geo,country,year,energy_production
civ,Cote d'Ivoire,1971,1639.0
civ,Cote d'Ivoire,1972,1704.0
civ,Cote d'Ivoire,1973,1758.0
civ,Cote d'Ivoire,1974,1828.0
civ,Cote d'Ivoire,1975,1899.0
civ,Cote d'Ivoire,1976,1963.0
civ,Cote d'Ivoire,1977,2022.0
civ,Cote d'Ivoire,1978,2090.0
civ,Cote d'Ivoire,1979,2213.0
civ,Cote d'Ivoire,1980,2419.0
civ,Cote d'Ivoire,1981,2847.0
civ,Cote d'Ivoire,1982,3300.0
civ,Cote d'Ivoire,1983,3599.0
civ,Cote d'Ivoire,1984,3618.0
civ,Cote d'Ivoire,1985,3801.0
civ,Cote d'Ivoire,1986,3818.0
civ,Cote d'Ivoire,1987,3749.0
civ,Cote d'Ivoire,1988,3590.0
civ,Cote d'Ivoire,1989,3305.0
civ,Cote d'Ivoire,1990,3382.0
civ,Cote d'Ivoire,1991,3457.0
civ,Cote d'Ivoire,1992,3786.0
civ,Cote d'Ivoire,1993,3929.0
civ,Cote d'Ivoire,1994,4050.0
civ,Cote d'Ivoire,1995,4248.0
civ,Cote d'Ivoire,1996,5159.0
civ,Cote d'Ivoire,1997,5441.0
civ,Cote d'Ivoire,1998,5413.0
civ,Cote d'Ivoire,1999,6025.0
civ,Cote d'Ivoire,2000,6012.0
civ,Cote d'Ivoire,2001,5973.0
civ,Cote d'Ivoire,2002,6528.0
civ,Cote d'Ivoire,2003,6781.0
civ,Cote d'Ivoire,2004,9547.0
civ,Cote d'Ivoire,2005,10630.0
civ,Cote d'Ivoire,2006,11940.0
civ,Cote d'Ivoire,2007,11500.0
civ,Cote d'Ivoire,2008,11420.0
civ,Cote d'Ivoire,2009,11890.0
cmr,Cameroon,1971,2452.0
cmr,Cameroon,1972,2501.0
cmr,Cameroon,1973,2552.0
cmr,Cameroon,1974,2619.0
cmr,Cameroon,1975,2690.0
cmr,Cameroon,1976,2758.0
cmr,Cameroon,1977,2871.0
cmr,Cameroon,1978,3429.0
cmr,Cameroon,1979,5034.0
cmr,Cameroon,1980,6707.0
cmr,Cameroon,1981,8068.0
cmr,Cameroon,1982,9047.0
cmr,Cameroon,1983,9371.0
cmr,Cameroon,1984,12390.0
cmr,Cameroon,1985,12480.0
cmr,Cameroon,1986,12420.0
cmr,Cameroon,1987,12580.0
cmr,Cameroon,1988,12020.0
cmr,Cameroon,1989,11580.0
cmr,Cameroon,1990,10980.0
cmr,Cameroon,1991,10730.0
cmr,Cameroon,1992,10840.0
cmr,Cameroon,1993,10450.0
cmr,Cameroon,1994,10450.0
cmr,Cameroon,1995,9796.0
cmr,Cameroon,1996,10270.0
cmr,Cameroon,1997,10910.0
cmr,Cameroon,1998,11250.0
cmr,Cameroon,1999,10990.0
cmr,Cameroon,2000,11140.0
cmr,Cameroon,2001,10700.0
cmr,Cameroon,2002,11030.0
cmr,Cameroon,2003,10900.0
cmr,Cameroon,2004,10810.0
cmr,Cameroon,2005,10510.0
cmr,Cameroon,2006,10260.0
cmr,Cameroon,2007,9246.0
cmr,Cameroon,2008,9302.0
cmr,Cameroon,2009,8849.0
cod,"Congo, Dem. Rep.",1971,5932.0
cod,"Congo, Dem. Rep.",1972,6094.0
cod,"Congo, Dem. Rep.",1973,6282.0
cod,"Congo, Dem. Rep.",1974,6407.0
cod,"Congo, Dem. Rep.",1975,6637.0
cod,"Congo, Dem. Rep.",1976,8055.0
cod,"Congo, Dem. Rep.",1977,8155.0
cod,"Congo, Dem. Rep.",1978,8106.0
cod,"Congo, Dem. Rep.",1979,8448.0
cod,"Congo, Dem. Rep.",1980,8582.0
cod,"Congo, Dem. Rep.",1981,8941.0
cod,"Congo, Dem. Rep.",1982,9264.0
cod,"Congo, Dem. Rep.",1983,9658.0
cod,"Congo, Dem. Rep.",1984,10280.0
cod,"Congo, Dem. Rep.",1985,10660.0
cod,"Congo, Dem. Rep.",1986,10910.0
cod,"Congo, Dem. Rep.",1987,11140.0
cod,"Congo, Dem. Rep.",1988,11360.0
cod,"Congo, Dem. Rep.",1989,11690.0
cod,"Congo, Dem. Rep.",1990,12020.0
cod,"Congo, Dem. Rep.",1991,12230.0
cod,"Congo, Dem. Rep.",1992,12460.0
cod,"Congo, Dem. Rep.",1993,12680.0
cod,"Congo, Dem. Rep.",1994,13110.0
cod,"Congo, Dem. Rep.",1995,13700.0
cod,"Congo, Dem. Rep.",1996,14150.0
cod,"Congo, Dem. Rep.",1997,14370.0
cod,"Congo, Dem. Rep.",1998,14650.0
cod,"Congo, Dem. Rep.",1999,15050.0
cod,"Congo, Dem. Rep.",2000,17510.0
cod,"Congo, Dem. Rep.",2001,18190.0
cod,"Congo, Dem. Rep.",2002,18700.0
cod,"Congo, Dem. Rep.",2003,19420.0
cod,"Congo, Dem. Rep.",2004,20220.0
cod,"Congo, Dem. Rep.",2005,20760.0
cod,"Congo, Dem. Rep.",2006,21410.0
cod,"Congo, Dem. Rep.",2007,22070.0
cod,"Congo, Dem. Rep.",2008,22660.0
cod,"Congo, Dem. Rep.",2009,23350.0
cog,"Congo, Rep.",1971,334.5
cog,"Congo, Rep.",1972,671.9
cog,"Congo, Rep.",1973,2439.0
cog,"Congo, Rep.",1974,2859.0
cog,"Congo, Rep.",1975,2217.0
cog,"Congo, Rep.",1976,2510.0
cog,"Congo, Rep.",1977,2248.0
cog,"Congo, Rep.",1978,2875.0
cog,"Congo, Rep.",1979,3230.0
cog,"Congo, Rep.",1980,3819.0
cog,"Congo, Rep.",1981,4597.0
cog,"Congo, Rep.",1982,5136.0
cog,"Congo, Rep.",1983,5869.0
cog,"Congo, Rep.",1984,6540.0
cog,"Congo, Rep.",1985,6414.0
cog,"Congo, Rep.",1986,6552.0
cog,"Congo, Rep.",1987,6939.0
cog,"Congo, Rep.",1988,7690.0
cog,"Congo, Rep.",1989,8665.0
cog,"Congo, Rep.",1990,8746.0
cog,"Congo, Rep.",1991,8783.0
cog,"Congo, Rep.",1992,9389.0
cog,"Congo, Rep.",1993,10320.0
cog,"Congo, Rep.",1994,9807.0
cog,"Congo, Rep.",1995,10050.0
cog,"Congo, Rep.",1996,11200.0
cog,"Congo, Rep.",1997,12460.0
cog,"Congo, Rep.",1998,13660.0
cog,"Congo, Rep.",1999,14600.0
cog,"Congo, Rep.",2000,14580.0
cog,"Congo, Rep.",2001,13600.0
cog,"Congo, Rep.",2002,13130.0
cog,"Congo, Rep.",2003,12070.0
cog,"Congo, Rep.",2004,12540.0
cog,"Congo, Rep.",2005,13640.0
cog,"Congo, Rep.",2006,15360.0
cog,"Congo, Rep.",2007,12510.0
cog,"Congo, Rep.",2008,13250.0
cog,"Congo, Rep.",2009,15280.0
col,Colombia,1971,19370.0
col,Colombia,1972,18160.0
col,Colombia,1973,17190.0
col,Colombia,1974,16880.0
col,Colombia,1975,17070.0
col,Colombia,1976,16700.0
col,Colombia,1977,16700.0
col,Colombia,1978,17490.0
col,Colombia,1979,17620.0
col,Colombia,1980,17710.0
col,Colombia,1981,18450.0
col,Colombia,1982,19610.0
col,Colombia,1983,20600.0
col,Colombia,1984,22740.0
col,Colombia,1985,24930.0
col,Colombia,1986,32870.0
col,Colombia,1987,39550.0
col,Colombia,1988,40170.0
col,Colombia,1989,44060.0
col,Colombia,1990,48180.0
col,Colombia,1991,46550.0
col,Colombia,1992,48440.0
col,Colombia,1993,49350.0
col,Colombia,1994,51260.0
col,Colombia,1995,60100.0
col,Colombia,1996,65700.0
col,Colombia,1997,67590.0
col,Colombia,1998,73580.0
col,Colombia,1999,76500.0
col,Colombia,2000,73290.0
col,Colombia,2001,72970.0
col,Colombia,2002,69060.0
col,Colombia,2003,74270.0
col,Colombia,2004,76180.0
col,Colombia,2005,79480.0
col,Colombia,2006,84590.0
col,Colombia,2007,87600.0
col,Colombia,2008,93600.0
col,Colombia,2009,99150.0
cri,Costa Rica,1971,663.1
cri,Costa Rica,1972,681.1
cri,Costa Rica,1973,685.1
cri,Costa Rica,1974,692.0
cri,Costa Rica,1975,699.6
cri,Costa Rica,1976,718.5
cri,Costa Rica,1977,693.7
cri,Costa Rica,1978,717.5
cri,Costa Rica,1979,736.4
cri,Costa Rica,1980,767.0
cri,Costa Rica,1981,784.1
cri,Costa Rica,1982,789.8
cri,Costa Rica,1983,831.7
cri,Costa Rica,1984,993.5
cri,Costa Rica,1985,1003.0
cri,Costa Rica,1986,987.3
cri,Costa Rica,1987,1011.0
cri,Costa Rica,1988,1009.0
cri,Costa Rica,1989,994.2
cri,Costa Rica,1990,1032.0
cri,Costa Rica,1991,1056.0
cri,Costa Rica,1992,1277.0
cri,Costa Rica,1993,974.0
cri,Costa Rica,1994,974.7
cri,Costa Rica,1995,961.5
cri,Costa Rica,1996,994.3
cri,Costa Rica,1997,1029.0
cri,Costa Rica,1998,952.5
cri,Costa Rica,1999,1108.0
cri,Costa Rica,2000,1279.0
cri,Costa Rica,2001,1267.0
cri,Costa Rica,2002,1414.0
cri,Costa Rica,2003,1444.0
cri,Costa Rica,2004,2089.0
cri,Costa Rica,2005,2311.0
cri,Costa Rica,2006,2516.0
cri,Costa Rica,2007,2756.0
cri,Costa Rica,2008,2670.0
cri,Costa Rica,2009,2708.0
cub,Cuba,1971,5346.0
cub,Cuba,1972,5029.0
cub,Cuba,1973,5296.0
cub,Cuba,1974,5494.0
cub,Cuba,1975,5569.0
cub,Cuba,1976,5600.0
cub,Cuba,1977,6055.0
cub,Cuba,1978,6594.0
cub,Cuba,1979,6837.0
cub,Cuba,1980,6522.0
cub,Cuba,1981,6561.0
cub,Cuba,1982,7140.0
cub,Cuba,1983,7287.0
cub,Cuba,1984,7474.0
cub,Cuba,1985,7424.0
cub,Cuba,1986,7767.0
cub,Cuba,1987,7893.0
cub,Cuba,1988,8087.0
cub,Cuba,1989,8666.0
cub,Cuba,1990,9435.0
cub,Cuba,1991,8351.0
cub,Cuba,1992,8375.0
cub,Cuba,1993,6549.0
cub,Cuba,1994,6710.0
cub,Cuba,1995,6186.0
cub,Cuba,1996,6673.0
cub,Cuba,1997,6531.0
cub,Cuba,1998,6065.0
cub,Cuba,1999,6907.0
cub,Cuba,2000,7912.0
cub,Cuba,2001,8163.0
cub,Cuba,2002,8212.0
cub,Cuba,2003,8021.0
cub,Cuba,2004,7481.0
cub,Cuba,2005,6286.0
cub,Cuba,2006,5978.0
cub,Cuba,2007,5809.0
cub,Cuba,2008,5699.0
cub,Cuba,2009,5565.0
cyp,Cyprus,1971,9.122
cyp,Cyprus,1972,9.122
cyp,Cyprus,1973,9.122
cyp,Cyprus,1974,4.107
cyp,Cyprus,1975,6.257
cyp,Cyprus,1976,7.928
cyp,Cyprus,1977,7.928
cyp,Cyprus,1978,8.167
cyp,Cyprus,1979,8.406
cyp,Cyprus,1980,6.257
cyp,Cyprus,1981,6.018
cyp,Cyprus,1982,6.018
cyp,Cyprus,1983,5.779
cyp,Cyprus,1984,6.615
cyp,Cyprus,1985,6.734
cyp,Cyprus,1986,6.734
cyp,Cyprus,1987,6.495
cyp,Cyprus,1988,6.018
cyp,Cyprus,1989,6.018
cyp,Cyprus,1990,6.137
cyp,Cyprus,1991,5.54
cyp,Cyprus,1992,5.492
cyp,Cyprus,1993,5.469
cyp,Cyprus,1994,11.7
cyp,Cyprus,1995,42.44
cyp,Cyprus,1996,43.15
cyp,Cyprus,1997,41.62
cyp,Cyprus,1998,42.96
cyp,Cyprus,1999,43.65
cyp,Cyprus,2000,44.25
cyp,Cyprus,2001,44.46
cyp,Cyprus,2002,44.73
cyp,Cyprus,2003,48.09
cyp,Cyprus,2004,50.08
cyp,Cyprus,2005,51.02
cyp,Cyprus,2006,51.55
cyp,Cyprus,2007,73.12
cyp,Cyprus,2008,82.87
cyp,Cyprus,2009,84.62
cze,Czech Republic,1971,39950.0
cze,Czech Republic,1972,39670.0
cze,Czech Republic,1973,38510.0
cze,Czech Republic,1974,39090.0
cze,Czech Republic,1975,40490.0
cze,Czech Republic,1976,41540.0
cze,Czech Republic,1977,43280.0
cze,Czech Republic,1978,41980.0
cze,Czech Republic,1979,43240.0
cze,Czech Republic,1980,41210.0
cze,Czech Republic,1981,41340.0
cze,Czech Republic,1982,41860.0
cze,Czech Republic,1983,42470.0
cze,Czech Republic,1984,43120.0
cze,Czech Republic,1985,42670.0
cze,Czech Republic,1986,43600.0
cze,Czech Republic,1987,44690.0
cze,Czech Republic,1988,44070.0
cze,Czech Republic,1989,42430.0
cze,Czech Republic,1990,40910.0
cze,Czech Republic,1991,38580.0
cze,Czech Republic,1992,36250.0
cze,Czech Republic,1993,35750.0
cze,Czech Republic,1994,33280.0
cze,Czech Republic,1995,32410.0
cze,Czech Republic,1996,33080.0
cze,Czech Republic,1997,33460.0
cze,Czech Republic,1998,31490.0
cze,Czech Republic,1999,28760.0
cze,Czech Republic,2000,30650.0
cze,Czech Republic,2001,31360.0
cze,Czech Republic,2002,31450.0
cze,Czech Republic,2003,33500.0
cze,Czech Republic,2004,34540.0
cze,Czech Republic,2005,32920.0
cze,Czech Republic,2006,33560.0
cze,Czech Republic,2007,33750.0
cze,Czech Republic,2008,32820.0
cze,Czech Republic,2009,31200.0
cze,Czech Republic,2010,31440.0
deu,Germany,1960,125300.0
deu,Germany,1961,126500.0
deu,Germany,1962,127200.0
deu,Germany,1963,129900.0
deu,Germany,1964,131700.0
deu,Germany,1965,126100.0
deu,Germany,1966,119500.0
deu,Germany,1967,110300.0
deu,Germany,1968,113300.0
deu,Germany,1969,116600.0
deu,Germany,1970,174700.0
deu,Germany,1971,175200.0
deu,Germany,1972,171900.0
deu,Germany,1973,171700.0
deu,Germany,1974,173100.0
deu,Germany,1975,172200.0
deu,Germany,1976,174100.0
deu,Germany,1977,173300.0
deu,Germany,1978,174900.0
deu,Germany,1979,182200.0
deu,Germany,1980,185600.0
deu,Germany,1981,192300.0
deu,Germany,1982,193100.0
deu,Germany,1983,189700.0
deu,Germany,1984,197700.0
deu,Germany,1985,209300.0
deu,Germany,1986,200100.0
deu,Germany,1987,199500.0
deu,Germany,1988,202300.0
deu,Germany,1989,200500.0
deu,Germany,1990,186200.0
deu,Germany,1991,168300.0
deu,Germany,1992,163200.0
deu,Germany,1993,152000.0
deu,Germany,1994,145100.0
deu,Germany,1995,145000.0
deu,Germany,1996,143300.0
deu,Germany,1997,143600.0
deu,Germany,1998,136000.0
deu,Germany,1999,137200.0
deu,Germany,2000,135300.0
deu,Germany,2001,134700.0
deu,Germany,2002,134500.0
deu,Germany,2003,135900.0
deu,Germany,2004,138000.0
deu,Germany,2005,135400.0
deu,Germany,2006,136400.0
deu,Germany,2007,137500.0
deu,Germany,2008,133500.0
deu,Germany,2009,127100.0
deu,Germany,2010,129200.0
dnk,Denmark,1960,995.0
dnk,Denmark,1961,932.3
dnk,Denmark,1962,919.0
dnk,Denmark,1963,903.8
dnk,Denmark,1964,805.4
dnk,Denmark,1965,784.7
dnk,Denmark,1966,739.7
dnk,Denmark,1967,538.4
dnk,Denmark,1968,328.6
dnk,Denmark,1969,186.8
dnk,Denmark,1970,377.7
dnk,Denmark,1971,329.2
dnk,Denmark,1972,434.1
dnk,Denmark,1973,426.2
dnk,Denmark,1974,447.4
dnk,Denmark,1975,526.4
dnk,Denmark,1976,596.2
dnk,Denmark,1977,912.5
dnk,Denmark,1978,877.0
dnk,Denmark,1979,972.0
dnk,Denmark,1980,952.4
dnk,Denmark,1981,1563.0
dnk,Denmark,1982,2577.0
dnk,Denmark,1983,3099.0
dnk,Denmark,1984,3534.0
dnk,Denmark,1985,4979.0
dnk,Denmark,1986,6508.0
dnk,Denmark,1987,8156.0
dnk,Denmark,1988,8308.0
dnk,Denmark,1989,9532.0
dnk,Denmark,1990,10080.0
dnk,Denmark,1991,11920.0
dnk,Denmark,1992,12920.0
dnk,Denmark,1993,13890.0
dnk,Denmark,1994,15090.0
dnk,Denmark,1995,15590.0
dnk,Denmark,1996,17670.0
dnk,Denmark,1997,20240.0
dnk,Denmark,1998,20390.0
dnk,Denmark,1999,23780.0
dnk,Denmark,2000,27730.0
dnk,Denmark,2001,27140.0
dnk,Denmark,2002,28590.0
dnk,Denmark,2003,28470.0
dnk,Denmark,2004,31110.0
dnk,Denmark,2005,31300.0
dnk,Denmark,2006,29550.0
dnk,Denmark,2007,27080.0
dnk,Denmark,2008,26620.0
dnk,Denmark,2009,23910.0
dnk,Denmark,2010,23210.0
dom,Dominican Republic,1971,1212.0
dom,Dominican Republic,1972,1246.0
dom,Dominican Republic,1973,1208.0
dom,Dominican Republic,1974,1245.0
dom,Dominican Republic,1975,1256.0
dom,Dominican Republic,1976,1333.0
dom,Dominican Republic,1977,1308.0
dom,Dominican Republic,1978,1356.0
dom,Dominican Republic,1979,1398.0
dom,Dominican Republic,1980,1327.0
dom,Dominican Republic,1981,1556.0
dom,Dominican Republic,1982,1731.0
dom,Dominican Republic,1983,1757.0
dom,Dominican Republic,1984,1921.0
dom,Dominican Republic,1985,1352.0
dom,Dominican Republic,1986,1381.0
dom,Dominican Republic,1987,1412.0
dom,Dominican Republic,1988,1176.0
dom,Dominican Republic,1989,1011.0
dom,Dominican Republic,1990,1031.0
dom,Dominican Republic,1991,1044.0
dom,Dominican Republic,1992,1343.0
dom,Dominican Republic,1993,1447.0
dom,Dominican Republic,1994,1454.0
dom,Dominican Republic,1995,1439.0
dom,Dominican Republic,1996,1454.0
dom,Dominican Republic,1997,1464.0
dom,Dominican Republic,1998,1380.0
dom,Dominican Republic,1999,1491.0
dom,Dominican Republic,2000,1421.0
dom,Dominican Republic,2001,1497.0
dom,Dominican Republic,2002,1513.0
dom,Dominican Republic,2003,1540.0
dom,Dominican Republic,2004,1612.0
dom,Dominican Republic,2005,1877.0
dom,Dominican Republic,2006,1888.0
dom,Dominican Republic,2007,1902.0
dom,Dominican Republic,2008,1882.0
dom,Dominican Republic,2009,1892.0
dza,Algeria,1971,41510.0
dza,Algeria,1972,54740.0
dza,Algeria,1973,56490.0
dza,Algeria,1974,53270.0
dza,Algeria,1975,53040.0
dza,Algeria,1976,58790.0
dza,Algeria,1977,62080.0
dza,Algeria,1978,69510.0
dza,Algeria,1979,75780.0
dza,Algeria,1980,65740.0
dza,Algeria,1981,67190.0
dza,Algeria,1982,67340.0
dza,Algeria,1983,74110.0
dza,Algeria,1984,77040.0
dza,Algeria,1985,80760.0
dza,Algeria,1986,84110.0
dza,Algeria,1987,88810.0
dza,Algeria,1988,90970.0
dza,Algeria,1989,94780.0
dza,Algeria,1990,100100.0
dza,Algeria,1991,102600.0
dza,Algeria,1992,104200.0
dza,Algeria,1993,104900.0
dza,Algeria,1994,100600.0
dza,Algeria,1995,106700.0
dza,Algeria,1996,112700.0
dza,Algeria,1997,121700.0
dza,Algeria,1998,127100.0
dza,Algeria,1999,137000.0
dza,Algeria,2000,142200.0
dza,Algeria,2001,136800.0
dza,Algeria,2002,143100.0
dza,Algeria,2003,155300.0
dza,Algeria,2004,157900.0
dza,Algeria,2005,166700.0
dza,Algeria,2006,164900.0
dza,Algeria,2007,164300.0
dza,Algeria,2008,162000.0
dza,Algeria,2009,152300.0
ecu,Ecuador,1971,1384.0
ecu,Ecuador,1972,5300.0
ecu,Ecuador,1973,11900.0
ecu,Ecuador,1974,10250.0
ecu,Ecuador,1975,9469.0
ecu,Ecuador,1976,10840.0
ecu,Ecuador,1977,10720.0
ecu,Ecuador,1978,11600.0
ecu,Ecuador,1979,11920.0
ecu,Ecuador,1980,11750.0
ecu,Ecuador,1981,12050.0
ecu,Ecuador,1982,11940.0
ecu,Ecuador,1983,13650.0
ecu,Ecuador,1984,14940.0
ecu,Ecuador,1985,15980.0
ecu,Ecuador,1986,16430.0
ecu,Ecuador,1987,10560.0
ecu,Ecuador,1988,17110.0
ecu,Ecuador,1989,16030.0
ecu,Ecuador,1990,16470.0
ecu,Ecuador,1991,17280.0
ecu,Ecuador,1992,18360.0
ecu,Ecuador,1993,19690.0
ecu,Ecuador,1994,21490.0
ecu,Ecuador,1995,22130.0
ecu,Ecuador,1996,21890.0
ecu,Ecuador,1997,21970.0
ecu,Ecuador,1998,21440.0
ecu,Ecuador,1999,21440.0
ecu,Ecuador,2000,22650.0
ecu,Ecuador,2001,22990.0
ecu,Ecuador,2002,22200.0
ecu,Ecuador,2003,23710.0
ecu,Ecuador,2004,29310.0
ecu,Ecuador,2005,29420.0
ecu,Ecuador,2006,29890.0
ecu,Ecuador,2007,28910.0
ecu,Ecuador,2008,28550.0
ecu,Ecuador,2009,27320.0
egy,Egypt,1971,16360.0
egy,Egypt,1972,12070.0
egy,Egypt,1973,9836.0
egy,Egypt,1974,8831.0
egy,Egypt,1975,13250.0
egy,Egypt,1976,18370.0
egy,Egypt,1977,23110.0
egy,Egypt,1978,27700.0
egy,Egypt,1979,29010.0
egy,Egypt,1980,33480.0
egy,Egypt,1981,36160.0
egy,Egypt,1982,37580.0
egy,Egypt,1983,40810.0
egy,Egypt,1984,46960.0
egy,Egypt,1985,51210.0
egy,Egypt,1986,47870.0
egy,Egypt,1987,53280.0
egy,Egypt,1988,51690.0
egy,Egypt,1989,53590.0
egy,Egypt,1990,54870.0
egy,Egypt,1991,55530.0
egy,Egypt,1992,56560.0
egy,Egypt,1993,59780.0
egy,Egypt,1994,59200.0
egy,Egypt,1995,59810.0
egy,Egypt,1996,58670.0
egy,Egypt,1997,57690.0
egy,Egypt,1998,57200.0
egy,Egypt,1999,59320.0
egy,Egypt,2000,56450.0
egy,Egypt,2001,57000.0
egy,Egypt,2002,60880.0
egy,Egypt,2003,64430.0
egy,Egypt,2004,64660.0
egy,Egypt,2005,76910.0
egy,Egypt,2006,79740.0
egy,Egypt,2007,82280.0
egy,Egypt,2008,87490.0
egy,Egypt,2009,88190.0
eri,Eritrea,1992,707.5
eri,Eritrea,1993,707.5
eri,Eritrea,1994,707.5
eri,Eritrea,1995,730.4
eri,Eritrea,1996,755.4
eri,Eritrea,1997,779.2
eri,Eritrea,1998,481.7
eri,Eritrea,1999,496.1
eri,Eritrea,2000,507.8
eri,Eritrea,2001,531.3
eri,Eritrea,2002,547.5
eri,Eritrea,2003,563.7
eri,Eritrea,2004,481.7
eri,Eritrea,2005,499.8
eri,Eritrea,2006,514.6
eri,Eritrea,2007,529.9
eri,Eritrea,2008,545.6
eri,Eritrea,2009,561.5
esp,Spain,1960,9842.0
esp,Spain,1961,9949.0
esp,Spain,1962,9313.0
esp,Spain,1963,9998.0
esp,Spain,1964,9458.0
esp,Spain,1965,9850.0
esp,Spain,1966,10490.0
esp,Spain,1967,9779.0
esp,Spain,1968,10050.0
esp,Spain,1969,10370.0
esp,Spain,1970,9685.0
esp,Spain,1971,10450.0
esp,Spain,1972,11580.0
esp,Spain,1973,11350.0
esp,Spain,1974,13140.0
esp,Spain,1975,13360.0
esp,Spain,1976,12620.0
esp,Spain,1977,14450.0
esp,Spain,1978,14540.0
esp,Spain,1979,15660.0
esp,Spain,1980,15770.0
esp,Spain,1981,17700.0
esp,Spain,1982,19650.0
esp,Spain,1983,21940.0
esp,Spain,1984,25070.0
esp,Spain,1985,26470.0
esp,Spain,1986,28320.0
esp,Spain,1987,27900.0
esp,Spain,1988,30260.0
esp,Spain,1989,34550.0
esp,Spain,1990,34580.0
esp,Spain,1991,34340.0
esp,Spain,1992,33710.0
esp,Spain,1993,32910.0
esp,Spain,1994,32250.0
esp,Spain,1995,31510.0
esp,Spain,1996,32700.0
esp,Spain,1997,31700.0
esp,Spain,1998,32330.0
esp,Spain,1999,30660.0
esp,Spain,2000,31680.0
esp,Spain,2001,33500.0
esp,Spain,2002,31800.0
esp,Spain,2003,32990.0
esp,Spain,2004,32590.0
esp,Spain,2005,30130.0
esp,Spain,2006,31310.0
esp,Spain,2007,30250.0
esp,Spain,2008,30440.0
esp,Spain,2009,29720.0
esp,Spain,2010,33900.0
est,Estonia,1990,5415.0
est,Estonia,1991,4739.0
est,Estonia,1992,4454.0
est,Estonia,1993,3237.0
est,Estonia,1994,3412.0
est,Estonia,1995,3216.0
est,Estonia,1996,3751.0
est,Estonia,1997,3681.0
est,Estonia,1998,3243.0
est,Estonia,1999,2992.0
est,Estonia,2000,3181.0
est,Estonia,2001,3170.0
est,Estonia,2002,3375.0
est,Estonia,2003,3906.0
est,Estonia,2004,3710.0
est,Estonia,2005,3868.0
est,Estonia,2006,3746.0
est,Estonia,2007,4408.0
est,Estonia,2008,4225.0
est,Estonia,2009,4157.0
est,Estonia,2010,4897.0
eth,Ethiopia,1971,8128.0
eth,Ethiopia,1972,8341.0
eth,Ethiopia,1973,8560.0
eth,Ethiopia,1974,8786.0
eth,Ethiopia,1975,9019.0
eth,Ethiopia,1976,9262.0
eth,Ethiopia,1977,9514.0
eth,Ethiopia,1978,9776.0
eth,Ethiopia,1979,10050.0
eth,Ethiopia,1980,10330.0
eth,Ethiopia,1981,10620.0
eth,Ethiopia,1982,10920.0
eth,Ethiopia,1983,11240.0
eth,Ethiopia,1984,11560.0
eth,Ethiopia,1985,11880.0
eth,Ethiopia,1986,12240.0
eth,Ethiopia,1987,12630.0
eth,Ethiopia,1988,13060.0
eth,Ethiopia,1989,13520.0
eth,Ethiopia,1990,14050.0
eth,Ethiopia,1991,14540.0
eth,Ethiopia,1992,15040.0
eth,Ethiopia,1993,14650.0
eth,Ethiopia,1994,15090.0
eth,Ethiopia,1995,15500.0
eth,Ethiopia,1996,15890.0
eth,Ethiopia,1997,16260.0
eth,Ethiopia,1998,16770.0
eth,Ethiopia,1999,17170.0
eth,Ethiopia,2000,17570.0
eth,Ethiopia,2001,18010.0
eth,Ethiopia,2002,18440.0
eth,Ethiopia,2003,18900.0
eth,Ethiopia,2004,19370.0
eth,Ethiopia,2005,19850.0
eth,Ethiopia,2006,20360.0
eth,Ethiopia,2007,28760.0
eth,Ethiopia,2008,29580.0
eth,Ethiopia,2009,30370.0
fin,Finland,1960,5292.0
fin,Finland,1961,5499.0
fin,Finland,1962,5559.0
fin,Finland,1963,5389.0
fin,Finland,1964,5386.0
fin,Finland,1965,5444.0
fin,Finland,1966,5462.0
fin,Finland,1967,5419.0
fin,Finland,1968,5201.0
fin,Finland,1969,5031.0
fin,Finland,1970,4995.0
fin,Finland,1971,4983.0
fin,Finland,1972,4877.0
fin,Finland,1973,4884.0
fin,Finland,1974,4986.0
fin,Finland,1975,4369.0
fin,Finland,1976,4160.0
fin,Finland,1977,5056.0
fin,Finland,1978,5341.0
fin,Finland,1979,6432.0
fin,Finland,1980,6912.0
fin,Finland,1981,8963.0
fin,Finland,1982,10100.0
fin,Finland,1983,10180.0
fin,Finland,1984,10530.0
fin,Finland,1985,10380.0
fin,Finland,1986,11320.0
fin,Finland,1987,10690.0
fin,Finland,1988,11210.0
fin,Finland,1989,11650.0
fin,Finland,1990,12080.0
fin,Finland,1991,11170.0
fin,Finland,1992,12120.0
fin,Finland,1993,11810.0
fin,Finland,1994,13000.0
fin,Finland,1995,13160.0
fin,Finland,1996,13610.0
fin,Finland,1997,15040.0
fin,Finland,1998,13590.0
fin,Finland,1999,15400.0
fin,Finland,2000,15070.0
fin,Finland,2001,15090.0
fin,Finland,2002,16080.0
fin,Finland,2003,16010.0
fin,Finland,2004,15800.0
fin,Finland,2005,16660.0
fin,Finland,2006,18190.0
fin,Finland,2007,16140.0
fin,Finland,2008,16510.0
fin,Finland,2009,16550.0
fin,Finland,2010,17150.0
fra,France,1960,45300.0
fra,France,1961,44090.0
fra,France,1962,44680.0
fra,France,1963,42570.0
fra,France,1964,45790.0
fra,France,1965,45990.0
fra,France,1966,45900.0
fra,France,1967,44350.0
fra,France,1968,41150.0
fra,France,1969,41390.0
fra,France,1970,50090.0
fra,France,1971,47610.0
fra,France,1972,46850.0
fra,France,1973,44170.0
fra,France,1974,42310.0
fra,France,1975,43570.0
fra,France,1976,41110.0
